X,vcode,imageFile,basname,spcname,cond,resp,resp.raw,pos_tagged,parsed,dep_parsed,tags_only,tokens,head_noun,objName,head_noun_orig,preNomMod,postNomMod,type_mod,preNomModstr,postNomModstr,preNomTags,postNomTags,type_mod_Left,type_mod_Right,actionL,state_verbL,withL,textL,part_or_objectL,colourL,positionL,sizeL,shapeL,orientationL,ageL,materialL,other_adjL,visual_patternL,actionR,state_verbR,withR,textR,part_or_objectR,colourR,positionR,sizeR,shapeR,orientationR,ageR,materialR,other_adjR,visual_patternR,visualL,pos_orientL,eventualityL,part_otherL,visualR,pos_orientR,eventualityR,part_otherR,anyR,anyL,notagsR,notagsL
4745,3488102,shirt_tshirt_ambi_unspec_2317329.png,shirt,tshirt,unsp,the man with white top,the man with white top,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('white', 'JJ'), ('top', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (JJ white) (NN top)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'man', 'with', 'white', 'top']",man,man,man,['--'],"['with', 'white', 'top']","['colour', 'position', 'with', 'part_or_object']",--,with white top,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'position', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
3464,7064640,shirt_tshirt_ambi_unspec_2317329.png,shirt,tshirt,unsp,the person with a white shirt,the person with a white shirt,"[('the', 'DT'), ('person', 'NN'), ('with', 'IN'), ('a', 'DT'), ('white', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN person))
    (PP (IN with)
      (NP (DT a) (JJ white) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'person', 'with', 'a', 'white', 'shirt']",person,person,person,['--'],"['with', 'a', 'white', 'shirt']","['colour', 'with', 'part_or_object']",--,with a white shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5598,5475717,table_desk_ambi_unspec_1024961.png,table,desk,unsp,the desk with the old computer monitor,the desk with the old computer monitor,"[('the', 'DT'), ('desk', 'NN'), ('with', 'IN'), ('the', 'DT'), ('old', 'JJ'), ('computer', 'NN'), ('monitor', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN desk))
    (PP (IN with)
      (NP (DT the) (JJ old) (NN computer) (NN monitor)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 7, 3), (det, 7, 4), (amod, 7, 5), (compound, 7, 6), (nmod, 2, 7)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN']","['the', 'desk', 'with', 'the', 'old', 'computer', 'monitor']",desk,desk,desk,['--'],"['with', 'the', 'old', 'computer', 'monitor']","['age', 'with', 'part_or_object']",--,with the old computer monitor,['DT'],"['IN', 'DT', 'JJ', 'NN', 'NN']",['--'],"['age', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
6727,1504427,table_diningtable_ambi_unspec_1036143.png,table,diningtable,unsp,the table with green candles,the table with green candles,"[('the', 'DT'), ('table', 'NN'), ('with', 'IN'), ('green', 'JJ'), ('candles', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN table))
    (PP (IN with)
      (NP (JJ green) (NNS candles)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NNS']","['the', 'table', 'with', 'green', 'candles']",table,table,table,['--'],"['with', 'green', 'candles']","['colour', 'with', 'part_or_object']",--,with green candles,['DT'],"['IN', 'JJ', 'NNS']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5151,5264234,table_diningtable_ambi_unspec_1036143.png,table,diningtable,unsp,the dining table with green chairs,the dining table with green chairs,"[('the', 'DT'), ('dining', 'NN'), ('table', 'NN'), ('with', 'IN'), ('green', 'JJ'), ('chairs', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN dining) (NN table))
    (PP (IN with)
      (NP (JJ green) (NNS chairs)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 6, 4), (amod, 6, 5), (nmod, 3, 6)]","['DT', 'NN', 'NN', 'IN', 'JJ', 'NNS']","['the', 'dining', 'table', 'with', 'green', 'chairs']",table,dining table,table,['dining'],"['with', 'green', 'chairs']","['colour', 'with', 'part_or_object']",dining,with green chairs,"['DT', 'NN']","['IN', 'JJ', 'NNS']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5111,4715719,table_diningtable_ambi_unspec_1036143.png,table,diningtable,unsp,the table with wheat near it,the table with wheat near it,"[('the', 'DT'), ('table', 'NN'), ('with', 'IN'), ('wheat', 'NN'), ('near', 'IN'), ('it', 'PRP')]","(ROOT
  (NP
    (NP (DT the) (NN table))
    (PP (IN with)
      (NP
        (NP (NN wheat))
        (PP (IN near)
          (NP (PRP it)))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4), (case, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'NN', 'IN', 'PRP']","['the', 'table', 'with', 'wheat', 'near', 'it']",table,table,table,['--'],"['with', 'wheat', 'near', 'it']","['colour', 'position', 'with', 'part_or_object']",--,with wheat near it,['DT'],"['IN', 'NN', 'IN', 'PRP']",['--'],"['colour', 'position', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
2794,2949171,table_diningtable_ambi_unspec_1036143.png,table,diningtable,unsp,the bigger long table with white runner on it,the bigger long table with white runner on it,"[('the', 'DT'), ('bigger', 'JJR'), ('long', 'JJ'), ('table', 'NN'), ('with', 'IN'), ('white', 'JJ'), ('runner', 'NN'), ('on', 'IN'), ('it', 'PRP')]","(ROOT
  (NP
    (NP (DT the) (JJR bigger) (JJ long) (NN table))
    (PP (IN with)
      (NP
        (NP (JJ white) (NN runner))
        (PP (IN on)
          (NP (PRP it)))))))","[(ROOT, 0, 4), (det, 4, 1), (amod, 4, 2), (amod, 4, 3), (case, 7, 5), (amod, 7, 6), (nmod, 4, 7), (case, 9, 8), (nmod, 7, 9)]","['DT', 'JJR', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'IN', 'PRP']","['the', 'bigger', 'long', 'table', 'with', 'white', 'runner', 'on', 'it']",table,table,table,"['bigger', 'long']","['with', 'white', 'runner', 'on', 'it']","['size', 'size', 'colour', 'position', 'with', 'part_or_object']",bigger long,with white runner on it,"['DT', 'JJR', 'JJ']","['IN', 'JJ', 'NN', 'IN', 'PRP']","['size', 'size']","['colour', 'position', 'with', 'part_or_object']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,True,True,False,False
1856,5045471,table_diningtable_ambi_unspec_1036143.png,table,diningtable,unsp,the table with white cloth,the table with white cloth,"[('the', 'DT'), ('table', 'NN'), ('with', 'IN'), ('white', 'JJ'), ('cloth', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN table))
    (PP (IN with)
      (NP (JJ white) (NN cloth)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'table', 'with', 'white', 'cloth']",table,table,table,['--'],"['with', 'white', 'cloth']","['colour', 'with', 'part_or_object']",--,with white cloth,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5044,4715719,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the the train with a red round capped cylinder,the the train with a red round capped cylinder,"[('the', 'DT'), ('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('a', 'DT'), ('red', 'JJ'), ('round', 'NN'), ('capped', 'VBN'), ('cylinder', 'NN')]","(ROOT
  (NP (DT the)
    (ADJP
      (NP
        (NP (DT the) (NN train))
        (PP (IN with)
          (NP (DT a) (JJ red) (NN round))))
      (VBN capped))
    (NN cylinder)))","[(ROOT, 0, 3), (det, 3, 1), (det, 3, 2), (case, 9, 4), (det, 9, 5), (amod, 7, 6), (dep, 8, 7), (amod, 9, 8), (nmod, 3, 9)]","['DT', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBN', 'NN']","['the', 'the', 'train', 'with', 'a', 'red', 'round', 'capped', 'cylinder']",train,train,train,['the'],"['with', 'a', 'red', 'round', 'capped', 'cylinder']","['colour', 'shape', 'state_verb', 'with', 'part_or_object']",the,with a red round capped cylinder,"['DT', 'DT']","['IN', 'DT', 'JJ', 'NN', 'VBN', 'NN']",['--'],"['colour', 'shape', 'state_verb', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,False,False,False,False,True,False,True,True,True,False,False,True
1297,3839629,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the train with a circular window on the front,the train with a circular window on the front,"[('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('a', 'DT'), ('circular', 'JJ'), ('window', 'NN'), ('on', 'IN'), ('the', 'DT'), ('front', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN train))
    (PP (IN with)
      (NP
        (NP (DT a) (JJ circular) (NN window))
        (PP (IN on)
          (NP (DT the) (NN front)))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6), (case, 9, 7), (det, 9, 8), (nmod, 6, 9)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN']","['the', 'train', 'with', 'a', 'circular', 'window', 'on', 'the', 'front']",train,train,train,['--'],"['with', 'a', 'circular', 'window', 'on', 'the', 'front']","['shape', 'position', 'position', 'with', 'part_or_object']",--,with a circular window on the front,['DT'],"['IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN']",['--'],"['shape', 'position', 'position', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
468,3994550,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the the train next to the white fence,the the train next to the white fence,"[('the', 'DT'), ('the', 'DT'), ('train', 'NN'), ('next', 'RB'), ('to', 'IN'), ('the', 'DT'), ('white', 'JJ'), ('fence', 'NN')]","(ROOT
  (X
    (X (DT the))
    (NP
      (NP (DT the) (NN train))
      (ADVP (RB next)
        (PP (IN to)
          (NP (DT the) (JJ white) (NN fence)))))))","[(ROOT, 0, 3), (det, 3, 1), (det, 3, 2), (advmod, 3, 4), (case, 8, 5), (det, 8, 6), (amod, 8, 7), (obl, 4, 8)]","['DT', 'DT', 'NN', 'RB', 'IN', 'DT', 'JJ', 'NN']","['the', 'the', 'train', 'next', 'to', 'the', 'white', 'fence']",train,train,train,['the'],"['next', 'to', 'the', 'white', 'fence']","['position', 'colour', 'part_or_object']",the,next to the white fence,"['DT', 'DT']","['RB', 'IN', 'DT', 'JJ', 'NN']",['--'],"['position', 'colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
2047,6009880,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the train with round window,the train with round window,"[('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('round', 'JJ'), ('window', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN train))
    (PP (IN with)
      (NP (JJ round) (NN window)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'train', 'with', 'round', 'window']",train,train,train,['--'],"['with', 'round', 'window']","['shape', 'with', 'part_or_object']",--,with round window,['DT'],"['IN', 'JJ', 'NN']",['--'],"['shape', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
22,3319139,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the train with the bigger bumper guard,the train with the bigger bumper guard,"[('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('the', 'DT'), ('bigger', 'JJR'), ('bumper', 'NN'), ('guard', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN train))
    (PP (IN with)
      (NP (DT the) (JJR bigger) (NN bumper) (NN guard)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 7, 3), (det, 7, 4), (amod, 7, 5), (compound, 7, 6), (nmod, 2, 7)]","['DT', 'NN', 'IN', 'DT', 'JJR', 'NN', 'NN']","['the', 'train', 'with', 'the', 'bigger', 'bumper', 'guard']",train,train,train,['--'],"['with', 'the', 'bigger', 'bumper', 'guard']","['size', 'with', 'part_or_object']",--,with the bigger bumper guard,['DT'],"['IN', 'DT', 'JJR', 'NN', 'NN']",['--'],"['size', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2407,8146096,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the train with a circular window,the train with a circular window,"[('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('a', 'DT'), ('circular', 'JJ'), ('window', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN train))
    (PP (IN with)
      (NP (DT a) (JJ circular) (NN window)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'train', 'with', 'a', 'circular', 'window']",train,train,train,['--'],"['with', 'a', 'circular', 'window']","['shape', 'with', 'part_or_object']",--,with a circular window,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['shape', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
6292,1820290,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the large train with circle window,the large train with circle window,"[('the', 'DT'), ('large', 'JJ'), ('train', 'NN'), ('with', 'IN'), ('circle', 'NN'), ('window', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ large) (NN train))
    (PP (IN with)
      (NP (NN circle) (NN window)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 6, 4), (compound, 6, 5), (nmod, 3, 6)]","['DT', 'JJ', 'NN', 'IN', 'NN', 'NN']","['the', 'large', 'train', 'with', 'circle', 'window']",train,train,train,['large'],"['with', 'circle', 'window']","['size', 'shape', 'with', 'part_or_object']",large,with circle window,"['DT', 'JJ']","['IN', 'NN', 'NN']",['size'],"['shape', 'with', 'part_or_object']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
4290,7143428,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the train with the round window,thetrain wiht the round window,"[('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('the', 'DT'), ('round', 'JJ'), ('window', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN train))
    (PP (IN with)
      (NP (DT the) (JJ round) (NN window)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'train', 'with', 'the', 'round', 'window']",train,train,train,['--'],"['with', 'the', 'round', 'window']","['shape', 'with', 'part_or_object']",--,with the round window,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['shape', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2681,4868622,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the train with the circle window,the train with the circle window,"[('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('the', 'DT'), ('circle', 'NN'), ('window', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN train))
    (PP (IN with)
      (NP (DT the) (NN circle) (NN window)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (compound, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'NN', 'NN']","['the', 'train', 'with', 'the', 'circle', 'window']",train,train,train,['--'],"['with', 'the', 'circle', 'window']","['shape', 'with', 'part_or_object']",--,with the circle window,['DT'],"['IN', 'DT', 'NN', 'NN']",['--'],"['shape', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2544,2846619,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the train with no white on cars,the train with no white on cars,"[('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('no', 'DT'), ('white', 'JJ'), ('on', 'IN'), ('cars', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN train))
    (PP (IN with)
      (NP
        (NP (DT no) (JJ white))
        (PP (IN on)
          (NP (NNS cars)))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5), (case, 7, 6), (nmod, 5, 7)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'IN', 'NNS']","['the', 'train', 'with', 'no', 'white', 'on', 'cars']",train,train,train,['--'],"['with', 'no', 'white', 'on', 'cars']","['colour', 'position', 'with', 'part_or_object']",--,with no white on cars,['DT'],"['IN', 'DT', 'JJ', 'IN', 'NNS']",['--'],"['colour', 'position', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
1887,9850829,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the train with bigger red front,the train with bigger red front,"[('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('bigger', 'JJR'), ('red', 'JJ'), ('front', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN train))
    (PP (IN with)
      (NP (JJR bigger) (JJ red) (NN front)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (amod, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'JJR', 'JJ', 'NN']","['the', 'train', 'with', 'bigger', 'red', 'front']",train,train,train,['--'],"['with', 'bigger', 'red', 'front']","['size', 'colour', 'position', 'with']",--,with bigger red front,['DT'],"['IN', 'JJR', 'JJ', 'NN']",['--'],"['size', 'colour', 'position', 'with']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
4911,2952461,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the train with tallest red bumper,the train with tallest red bumper,"[('the', 'DT'), ('train', 'NN'), ('with', 'IN'), ('tallest', 'JJS'), ('red', 'JJ'), ('bumper', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN train))
    (PP (IN with)
      (NP
        (NP (JJS tallest))
        (NP (JJ red) (NN bumper))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (amod, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'JJS', 'JJ', 'NN']","['the', 'train', 'with', 'tallest', 'red', 'bumper']",train,train,train,['--'],"['with', 'tallest', 'red', 'bumper']","['size', 'colour', 'with', 'part_or_object']",--,with tallest red bumper,['DT'],"['IN', 'JJS', 'JJ', 'NN']",['--'],"['size', 'colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5594,5475717,train_locomotive_ambi_unspec_3176539.png,train,locomotive,unsp,the locomotive with a red lantern on the front,the locomotive with a red lantern on the front,"[('the', 'DT'), ('locomotive', 'NN'), ('with', 'IN'), ('a', 'DT'), ('red', 'JJ'), ('lantern', 'NN'), ('on', 'IN'), ('the', 'DT'), ('front', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN locomotive))
    (PP (IN with)
      (NP
        (NP (DT a) (JJ red) (NN lantern))
        (PP (IN on)
          (NP (DT the) (NN front)))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6), (case, 9, 7), (det, 9, 8), (nmod, 6, 9)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN']","['the', 'locomotive', 'with', 'a', 'red', 'lantern', 'on', 'the', 'front']",locomotive,locomotive,locomotive,['--'],"['with', 'a', 'red', 'lantern', 'on', 'the', 'front']","['colour', 'position', 'position', 'with', 'part_or_object']",--,with a red lantern on the front,['DT'],"['IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN']",['--'],"['colour', 'position', 'position', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
6324,1820290,truck_pickuptruck_ambi_unspec_1105074.png,truck,pickuptruck,unsp,the black truck with red accents,the black truck with red accents,"[('the', 'DT'), ('black', 'JJ'), ('truck', 'NN'), ('with', 'IN'), ('red', 'JJ'), ('accents', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (JJ black) (NN truck))
    (PP (IN with)
      (NP (JJ red) (NNS accents)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 6, 4), (amod, 6, 5), (nmod, 3, 6)]","['DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS']","['the', 'black', 'truck', 'with', 'red', 'accents']",truck,truck,truck,['black'],"['with', 'red', 'accents']","['colour', 'colour', 'with', 'part_or_object']",black,with red accents,"['DT', 'JJ']","['IN', 'JJ', 'NNS']",['colour'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
6753,1504427,truck_pickuptruck_ambi_unspec_1105074.png,truck,pickuptruck,unsp,the black truck with motor atv on back,the black truck with motorztv on back,"[('the', 'DT'), ('black', 'JJ'), ('truck', 'NN'), ('with', 'IN'), ('motor', 'NN'), ('atv', 'NN'), ('on', 'IN'), ('back', 'RB')]","(ROOT
  (NP
    (NP (DT the) (JJ black) (NN truck))
    (PP (IN with)
      (NP
        (NP (NN motor) (NN atv))
        (PP (IN on)
          (ADVP (RB back)))))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 6, 4), (compound, 6, 5), (nmod, 3, 6), (case, 8, 7), (advmod, 3, 8)]","['DT', 'JJ', 'NN', 'IN', 'NN', 'NN', 'IN', 'RB']","['the', 'black', 'truck', 'with', 'motor', 'atv', 'on', 'back']",truck,truck,truck,['black'],"['with', 'motor', 'atv', 'on', 'back']","['colour', 'position', 'position', 'with', 'text', 'part_or_object']",black,with motor atv on back,"['DT', 'JJ']","['IN', 'NN', 'NN', 'IN', 'RB']",['colour'],"['position', 'position', 'with', 'text', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,True,True,False,False
4848,8886279,truck_pickuptruck_ambi_unspec_1105074.png,truck,pickuptruck,unsp,the black pickup with red letters,the black pickup with red letters,"[('the', 'DT'), ('black', 'JJ'), ('pickup', 'NN'), ('with', 'IN'), ('red', 'JJ'), ('letters', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (JJ black) (NN pickup))
    (PP (IN with)
      (NP (JJ red) (NNS letters)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 6, 4), (amod, 6, 5), (nmod, 3, 6)]","['DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS']","['the', 'black', 'pickup', 'with', 'red', 'letters']",pickup,pickup,pickup,['black'],"['with', 'red', 'letters']","['colour', 'colour', 'with', 'part_or_object']",black,with red letters,"['DT', 'JJ']","['IN', 'JJ', 'NNS']",['colour'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
3580,9284775,wine_bottle_ambi_unspec_2403668.png,wine,bottle,unsp,the bottle with white label,the bottle with white label,"[('the', 'DT'), ('bottle', 'NN'), ('with', 'IN'), ('white', 'JJ'), ('label', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN bottle))
    (PP (IN with)
      (NP (JJ white) (NN label)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'bottle', 'with', 'white', 'label']",bottle,bottle,bottle,['--'],"['with', 'white', 'label']","['colour', 'with', 'part_or_object']",--,with white label,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
